ID, route, distanceKm, originAirport, originCity, latitude, longitude, destinationAirport, destinationCity, latitude, longitude, dayOfWeek, departureTime, arrivalTime, flightSize
CA2544, YLH-YBT, 1077, YLH, Lansdowne House, 52.19559860229492, -87.93419647216797, YBT, Brochet, 57.8894, -101.679001, 2, 13:55, 15:37, 232, 
CA803, YOW-YQC, 1793, YOW, Ottawa, 45.3224983215332, -75.66919708251953, YQC, Quaqtaq, 61.0463981628418, -69.6177978515625, 2, 07:38, 10:23, 145, 
CA470, YHZ-YYC, 3746, YHZ, Halifax, 44.8807983398, -63.5085983276, YYC, Calgary, 51.113899231, -114.019996643, 0, 08:28, 14:28, 81, 
CA2258, YCK-YKQ, 3085, YCK, Colville Lake, 67.0392, -126.08, YKQ, Waskaganish, 51.47330093383789, -78.75830078125, 2, 20:18, 01:44, 110, 
CA773, YOW-YYZ, 363, YOW, Ottawa, 45.3224983215332, -75.66919708251953, YYZ, Toronto, 43.6772003174, -79.63059997559999, 0, 05:41, 06:26, 110, 
CA3278, YDG-YSM, 3484, YDG, Digby, 44.5458450365, -65.7854247093, YSM, Fort Smith, 60.020301818847656, -111.96199798583984, 4, 23:00, 05:05, 145, 
CA167, YEG-YOW, 2850, YEG, Edmonton, 53.309700012200004, -113.580001831, YOW, Ottawa, 45.3224983215332, -75.66919708251953, 0, 10:45, 15:09, 232, 
CA2144, YZR-ZEM, 1064, YZR, Sarnia, 42.9994010925293, -82.30889892578125, ZEM, Eastmain River, 52.22639846801758, -78.52249908447266, 2, 22:15, 00:12, 145, 
CA2877, XTL-YCL, 2413, XTL, Tadoule Lake, 58.7061, -98.512199, YCL, Charlo, 47.990799, -66.330299, 2, 05:44, 09:33, 81, 
CA2437, YGT-ZFA, 2397, YGT, Igloolik, 69.3647003174, -81.8161010742, ZFA, Faro, 62.20750045776367, -133.37600708007812, 1, 06:52, 11:16, 81, 
CA1226, YSU-YBG, 578, YSU, Summerside, 46.44060134887695, -63.83359909057617, YBG, Bagotville, 48.33060073852539, -70.99639892578125, 4, 22:37, 23:32, 145, 
CA3130, ZBM-YRA, 3435, ZBM, Bromont, 45.2907981873, -72.74140167239999, YRA, Gamètì, 64.11609649658203, -117.30999755859375, 5, 22:52, 04:44, 232, 
CA1401, YUL-YRS, 1710, YUL, Montreal, 45.4706001282, -73.7407989502, YRS, Red Sucker Lake, 54.167198181152344, -93.55719757080078, 7, 13:51, 16:53, 110, 
CA1551, YVR-YYT, 5009, YVR, Vancouver, 49.193901062, -123.183998108, YYT, St. John's, 47.618598938, -52.7518997192, 2, 12:40, 21:13, 81, 
CA1113, YQQ-YSF, 1614, YQQ, Comox, 49.71080017089844, -124.88700103759766, YSF, Stony Rapids, 59.250301361083984, -105.84100341796875, 3, 18:54, 21:34, 232, 
CA330, YFO-ZFN, 1736, YFO, Flin Flon, 54.6781005859375, -101.68199920654297, ZFN, Tulita, 64.909697, -125.572998, 4, 08:29, 11:14, 110, 
CA2290, XBE-YVP, 1469, XBE, Bearskin Lake, 53.965599060058594, -91.0271987915039, YVP, Quujjuaq, 58.096099853515625, -68.4269027709961, 1, 13:59, 16:25, 232, 
CA2463, YGZ-ZLT, 3029, YGZ, Grise Fiord, 76.4261016846, -82.90920257570001, ZLT, La Tabatière, 50.8307991027832, -58.97560119628906, 3, 10:36, 15:59, 81, 
CA957, YQB-YQK, 1725, YQB, Quebec, 46.7911, -71.393303, YQK, Kenora, 49.788299560546875, -94.36309814453125, 4, 20:09, 23:08, 110, 
CA348, YFS-YDT, 1415, YFS, Fort Simpson, 61.76020050048828, -121.23699951171875, YDT, Boundary Bay, 49.0742, -123.012001, 1, 05:02, 07:38, 81, 
CA2790, YTQ-YYC, 2882, YTQ, Tasiujaq, 58.66780090332031, -69.95580291748047, YYC, Calgary, 51.113899231, -114.019996643, 7, 07:54, 12:47, 110, 
CA3308, YOS-YSP, 625, YOS, Owen Sound, 44.5903015137, -80.8375015259, YSP, Marathon, 48.75529861450195, -86.34439849853516, 2, 15:41, 16:46, 110, 
CA1826, YYC-YUX, 2620, YYC, Calgary, 51.113899231, -114.019996643, YUX, Hall Beach, 68.77610015869999, -81.2425, 4, 19:52, 23:57, 232, 
CA20, YBC-YGR, 512, YBC, Baie Comeau, 49.13249969482422, -68.20439910888672, YGR, Iles De La Madeleine, 47.42470169067383, -61.778099060058594, 3, 23:18, 00:09, 81, 
CA794, YOW-YBX, 1520, YOW, Ottawa, 45.3224983215332, -75.66919708251953, YBX, Lourdes-De-Blanc-Sablon, 51.443599700899995, -57.185298919699996, 4, 07:14, 09:47, 110, 
CA791, YOW-XKS, 1305, YOW, Ottawa, 45.3224983215332, -75.66919708251953, XKS, Kasabonika, 53.52470016479492, -88.6427993774414, 4, 23:48, 01:54, 232, 
CA364, YGQ-YDL, 2911, YGQ, Geraldton, 49.77830123901367, -86.93939971923828, YDL, Dease Lake, 58.4221992493, -130.031997681, 3, 05:41, 10:33, 81, 
CA334, YFR-YUL, 3103, YFR, Fort Resolution, 61.1808013916, -113.690002441, YUL, Montreal, 45.4706001282, -73.7407989502, 1, 12:05, 17:20, 110, 
CA908, YQB-YEG, 3051, YQB, Quebec, 46.7911, -71.393303, YEG, Edmonton, 53.309700012200004, -113.580001831, 0, 07:47, 13:02, 110, 
CA2069, YYZ-YYC, 2690, YYZ, Toronto, 43.6772003174, -79.63059997559999, YYC, Calgary, 51.113899231, -114.019996643, 0, 11:18, 16:11, 145, 
CA2441, YGW-YXX, 3065, YGW, Kuujjuarapik, 55.281898498535156, -77.76529693603516, YXX, Abbotsford, 49.025299072265625, -122.36100006103516, 3, 18:15, 23:49, 81, 
CA3403, PIW-YYZ, 1820, PIW, Pikwitonei, 55.58890151977539, -97.16419982910156, YYZ, Toronto, 43.6772003174, -79.63059997559999, 2, 21:50, 00:43, 110, 
CA1004, YQB-YYZ, 731, YQB, Quebec, 46.7911, -71.393303, YYZ, Toronto, 43.6772003174, -79.63059997559999, 0, 10:48, 11:56, 145, 
CA294, YEU-YSU, 3831, YEU, Eureka, 79.9946975708, -85.814201355, YSU, Summerside, 46.44060134887695, -63.83359909057617, 4, 10:38, 16:45, 110, 
CA2789, YTQ-YYC, 2882, YTQ, Tasiujaq, 58.66780090332031, -69.95580291748047, YYC, Calgary, 51.113899231, -114.019996643, 5, 05:13, 09:38, 81, 
CA539, YJN-YNP, 1453, YJN, St. Jean, 45.29439926147461, -73.28109741210938, YNP, Natuashish, 55.913898, -61.184399, 3, 20:44, 23:11, 232, 
CA780, YOW-YYZ, 363, YOW, Ottawa, 45.3224983215332, -75.66919708251953, YYZ, Toronto, 43.6772003174, -79.63059997559999, 0, 08:37, 09:22, 232, 
CA499, YHZ-YHA, 1001, YHZ, Halifax, 44.8807983398, -63.5085983276, YHA, Port Hope Simpson, 52.528099060058594, -56.28609848022461, 3, 19:23, 20:54, 145, 
CA577, YLJ-YAY, 3461, YLJ, Meadow Lake, 54.125301361083984, -108.52300262451172, YAY, St. Anthony, 51.3918991089, -56.083099365200006, 4, 06:10, 12:00, 110, 
CA3031, YZZ-YCM, 3000, YZZ, Trail, 49.0555992126, -117.60900116, YCM, Saint Catherines, 43.19169998168945, -79.17169952392578, 5, 11:53, 16:50, 232, 
CA1821, YYC-YUL, 3006, YYC, Calgary, 51.113899231, -114.019996643, YUL, Montreal, 45.4706001282, -73.7407989502, 0, 08:31, 13:28, 81, 
CA3051, KEW-YBB, 1736, KEW, Keewaywin, 52.991100311299995, -92.8364028931, YBB, Pelly Bay, 68.534401, -89.808098, 1, 11:36, 14:38, 145, 
CA636, YMW-YWH, 3522, YMW, Maniwaki, 46.2728004456, -75.9906005859, YWH, Victoria, 48.4249858939, -123.388867378, 3, 06:07, 11:35, 110, 
CA3264, YHT-YYN, 2183, YHT, Haines Junction, 60.78919982910156, -137.54600524902344, YYN, Swift Current, 50.291900634799994, -107.691001892, 1, 09:15, 13:07, 81, 
CA2550, XGR-YXE, 2624, XGR, Kangiqsualujjuaq, 58.71139907836914, -65.9927978515625, YXE, Saskatoon, 52.170799255371094, -106.69999694824219, 6, 06:38, 11:19, 145, 
CA1834, YYC-YVR, 686, YYC, Calgary, 51.113899231, -114.019996643, YVR, Vancouver, 49.193901062, -123.183998108, 0, 06:47, 07:54, 145, 
CA2107, YZF-YQY, 3816, YZF, Yellowknife, 62.462799072265625, -114.44000244140625, YQY, Sydney, 46.1614, -60.047798, 2, 18:26, 01:25, 81, 
CA502, YHZ-WNN, 2070, YHZ, Halifax, 44.8807983398, -63.5085983276, WNN, Wunnumin Lake, 52.89390182495117, -89.28919982910156, 7, 07:48, 11:12, 145, 
CA757, YOW-YYC, 2879, YOW, Ottawa, 45.3224983215332, -75.66919708251953, YYC, Calgary, 51.113899231, -114.019996643, 0, 10:32, 15:39, 81, 
CA2726, ZEM-YCO, 2606, ZEM, Eastmain River, 52.22639846801758, -78.52249908447266, YCO, Coppermine, 67.816704, -115.143997, 3, 13:17, 17:58, 81, 
CA2825, YTM-YEU, 3761, YTM, Mont-Tremblant, 46.409400939899996, -74.7799987793, YEU, Eureka, 79.9946975708, -85.814201355, 5, 05:00, 11:14, 81, 
CA263, YEG-YRQ, 2989, YEG, Edmonton, 53.309700012200004, -113.580001831, YRQ, Trois Rivieres, 46.35279846191406, -72.67939758300781, 4, 20:54, 02:00, 110, 
CA1484, YVR-YHZ, 4430, YVR, Vancouver, 49.193901062, -123.183998108, YHZ, Halifax, 44.8807983398, -63.5085983276, 0, 10:57, 18:08, 145, 
CA1851, YYC-YYZ, 2690, YYC, Calgary, 51.113899231, -114.019996643, YYZ, Toronto, 43.6772003174, -79.63059997559999, 0, 09:14, 13:49, 110, 
CA2985, YOO-YQB, 667, YOO, Oshawa, 43.922798, -78.894997, YQB, Quebec, 46.7911, -71.393303, 3, 18:32, 19:40, 232, 
CA2793, YTQ-YYT, 1672, YTQ, Tasiujaq, 58.66780090332031, -69.95580291748047, YYT, St. John's, 47.618598938, -52.7518997192, 6, 13:53, 16:57, 110, 
CA19, YBC-YGR, 512, YBC, Baie Comeau, 49.13249969482422, -68.20439910888672, YGR, Iles De La Madeleine, 47.42470169067383, -61.778099060058594, 1, 20:40, 21:32, 145, 
CA1773, YYC-YHZ, 3746, YYC, Calgary, 51.113899231, -114.019996643, YHZ, Halifax, 44.8807983398, -63.5085983276, 0, 05:55, 12:42, 145, 
CA3060, KEW-YDO, 1504, KEW, Keewaywin, 52.991100311299995, -92.8364028931, YDO, Dolbeau-St-Félicien, 48.778499603271, -72.375, 7, 20:32, 22:50, 232, 
CA1345, YUL-YWL, 3546, YUL, Montreal, 45.4706001282, -73.7407989502, YWL, Williams Lake, 52.1831016541, -122.054000854, 6, 19:35, 01:39, 145, 
CA3075, YKX-YPL, 816, YKX, Kirkland Lake, 48.21030044555664, -79.98139953613281, YPL, Pickle Lake, 51.4463996887207, -90.21420288085938, 6, 14:23, 15:43, 232, 
CA3294, YLR-YQB, 2226, YLR, Leaf Rapids, 56.513301849365234, -99.98529815673828, YQB, Quebec, 46.7911, -71.393303, 1, 15:44, 19:39, 81, 
CA170, YEG-YOW, 2850, YEG, Edmonton, 53.309700012200004, -113.580001831, YOW, Ottawa, 45.3224983215332, -75.66919708251953, 0, 11:25, 15:58, 232, 
CA1939, YYW-YCO, 2420, YYW, Armstrong, 50.29029846191406, -88.90969848632812, YCO, Coppermine, 67.816704, -115.143997, 6, 12:18, 16:03, 81, 
CA496, YHZ-ZFM, 4715, YHZ, Halifax, 44.8807983398, -63.5085983276, ZFM, Fort Mcpherson, 67.40750122070312, -134.86099243164062, 3, 11:01, 19:13, 110, 
CA3081, YKX-YXD, 2403, YKX, Kirkland Lake, 48.21030044555664, -79.98139953613281, YXD, Edmonton, 53.5724983215, -113.521003723, 5, 07:27, 11:45, 145, 
CA189, YEG-YQB, 3051, YEG, Edmonton, 53.309700012200004, -113.580001831, YQB, Quebec, 46.7911, -71.393303, 0, 09:16, 14:34, 145, 
CA26, YBC-YXZ, 1225, YBC, Baie Comeau, 49.13249969482422, -68.20439910888672, YXZ, Wawa, 47.96670150756836, -84.78669738769531, 2, 16:11, 18:08, 232, 
CA1845, YYC-YXT, 1045, YYC, Calgary, 51.113899231, -114.019996643, YXT, Terrace, 54.468498, -128.576009, 4, 22:18, 00:01, 232, 
CA1722, YXS-YVQ, 1287, YXS, Prince George, 53.8894004822, -122.679000854, YVQ, Norman Wells, 65.28160095214844, -126.7979965209961, 2, 17:57, 20:09, 81, 
CA1972, YYZ-YEG, 2689, YYZ, Toronto, 43.6772003174, -79.63059997559999, YEG, Edmonton, 53.309700012200004, -113.580001831, 0, 11:13, 15:40, 232, 
CA67, YCL-YDQ, 3697, YCL, Charlo, 47.990799, -66.330299, YDQ, Dawson Creek, 55.7422981262207, -120.18299865722656, 5, 21:51, 03:29, 110, 
CA1119, YQR-YFA, 1602, YQR, Regina, 50.43190002441406, -104.66600036621094, YFA, Fort Albany, 52.20140075683594, -81.6968994140625, 6, 14:18, 16:48, 145, 
CA556, YKA-YYZ, 3139, YKA, Kamloops, 50.7022018433, -120.444000244, YYZ, Toronto, 43.6772003174, -79.63059997559999, 6, 09:01, 14:00, 110, 
CA3354, KES-YHZ, 2611, KES, Kelsey, 56.0374984741, -96.50969696039999, YHZ, Halifax, 44.8807983398, -63.5085983276, 2, 08:13, 12:26, 232, 
CA319, YFE-YQU, 3409, YFE, Forestville, 48.74610137939453, -69.09719848632812, YQU, Grande Prairie, 55.1796989441, -118.885002136, 3, 10:00, 15:30, 81, 
CA2379, YCS-YUL, 2256, YCS, Chesterfield Inlet, 63.346900939899996, -90.73110198970001, YUL, Montreal, 45.4706001282, -73.7407989502, 7, 23:11, 02:48, 110, 
CA516, YHZ-YVE, 4132, YHZ, Halifax, 44.8807983398, -63.5085983276, YVE, Vernon, 50.24810028076172, -119.33100128173828, 2, 12:30, 18:47, 232, 
CA666, YOC-YRB, 1740, YOC, Old Crow, 67.57060241699219, -139.83900451660156, YRB, Resolute, 74.7169036865, -94.9693984985, 3, 10:01, 12:48, 145, 
CA643, YMX-YOH, 1815, YMX, Montreal, 45.679501, -74.038696, YOH, Oxford House, 54.93330001831055, -95.27890014648438, 3, 20:52, 23:39, 110, 
CA305, YEV-YQV, 2516, YEV, Inuvik, 68.30419921880001, -133.483001709, YQV, Yorkton, 51.26470184326172, -102.46199798583984, 2, 19:34, 23:50, 81, 
CA2159, YZV-YQU, 3502, YZV, Sept-iles, 50.22330093383789, -66.2656021118164, YQU, Grande Prairie, 55.1796989441, -118.885002136, 4, 20:45, 02:16, 81, 
CA1572, YVR-ZFM, 2129, YVR, Vancouver, 49.193901062, -123.183998108, ZFM, Fort Mcpherson, 67.40750122070312, -134.86099243164062, 4, 18:59, 22:41, 110, 
CA2527, YPJ-YCB, 1993, YPJ, Aupaluk, 59.29669952392578, -69.59970092773438, YCB, Cambridge Bay, 69.1081008911, -105.138000488, 3, 15:22, 18:50, 110, 
CA2083, YYZ-YOH, 1682, YYZ, Toronto, 43.6772003174, -79.63059997559999, YOH, Oxford House, 54.93330001831055, -95.27890014648438, 5, 12:46, 15:50, 110, 
CA927, YQB-YHZ, 646, YQB, Quebec, 46.7911, -71.393303, YHZ, Halifax, 44.8807983398, -63.5085983276, 0, 09:27, 10:26, 145, 
CA2704, ILF-YRL, 568, ILF, Ilford, 56.0614013672, -95.613899231, YRL, Red Lake, 51.066898345947266, -93.79309844970703, 3, 06:10, 07:09, 232, 
CA759, YOW-YYC, 2879, YOW, Ottawa, 45.3224983215332, -75.66919708251953, YYC, Calgary, 51.113899231, -114.019996643, 0, 07:47, 12:46, 232, 
CA647, YNA-YWJ, 3829, YNA, Natashquan, 50.189998626708984, -61.78919982910156, YWJ, Deline, 65.21109771728516, -123.43599700927734, 7, 06:36, 12:24, 110, 
CA798, YOW-YGT, 2696, YOW, Ottawa, 45.3224983215332, -75.66919708251953, YGT, Igloolik, 69.3647003174, -81.8161010742, 2, 09:35, 13:50, 145, 
CA1285, YUL-YDQ, 3397, YUL, Montreal, 45.4706001282, -73.7407989502, YDQ, Dawson Creek, 55.7422981262207, -120.18299865722656, 2, 23:06, 04:46, 110, 
CA3336, YVE-YQH, 1249, YVE, Vernon, 50.24810028076172, -119.33100128173828, YQH, Watson Lake, 60.11640167236328, -128.82200622558594, 7, 19:02, 21:00, 81, 
CA1206, YSC-YIK, 1930, YSC, Sherbrooke, 45.4385986328125, -71.69139862060547, YIK, Ivujivik, 62.417301177978516, -77.92530059814453, 3, 13:03, 16:10, 110, 
CA973, YQB-YVR, 3788, YQB, Quebec, 46.7911, -71.393303, YVR, Vancouver, 49.193901062, -123.183998108, 0, 09:58, 15:51, 110, 
CA1446, YVP-YVM, 1073, YVP, Quujjuaq, 58.096099853515625, -68.4269027709961, YVM, Broughton Island, 67.5457992554, -64.03140258789999, 3, 10:30, 12:23, 145, 
CA645, YNA-YZW, 4406, YNA, Natashquan, 50.189998626708984, -61.78919982910156, YZW, Teslin, 60.17279815673828, -132.7429962158203, 2, 07:25, 14:17, 145, 
CA2908, XSI-ZMT, 2098, XSI, South Indian Lake, 56.7928009033, -98.9072036743, ZMT, Masset, 54.02750015258789, -132.125, 4, 20:26, 23:56, 232, 
CA2785, YPX-YGT, 1057, YPX, Puvirnituq, 60.05059814453125, -77.28690338134766, YGT, Igloolik, 69.3647003174, -81.8161010742, 2, 20:22, 22:01, 232, 
CA1855, YYC-YYZ, 2690, YYC, Calgary, 51.113899231, -114.019996643, YYZ, Toronto, 43.6772003174, -79.63059997559999, 0, 11:41, 16:13, 110, 
CA708, YOW-YMA, 4182, YOW, Ottawa, 45.3224983215332, -75.66919708251953, YMA, Mayo, 63.61640167236328, -135.8679962158203, 4, 07:44, 14:11, 81, 
CA2731, ZEM-YYC, 2427, ZEM, Eastmain River, 52.22639846801758, -78.52249908447266, YYC, Calgary, 51.113899231, -114.019996643, 3, 08:35, 12:54, 110, 
CA366, YGQ-YDL, 2911, YGQ, Geraldton, 49.77830123901367, -86.93939971923828, YDL, Dease Lake, 58.4221992493, -130.031997681, 3, 21:07, 02:21, 145, 
CA1795, YYC-YQB, 3105, YYC, Calgary, 51.113899231, -114.019996643, YQB, Quebec, 46.7911, -71.393303, 0, 08:00, 13:23, 81, 
CA2511, YIV-YLR, 449, YIV, Island Lake, 53.857200622558594, -94.65360260009766, YLR, Leaf Rapids, 56.513301849365234, -99.98529815673828, 3, 08:05, 08:50, 81, 
CA2008, YYZ-YOW, 363, YYZ, Toronto, 43.6772003174, -79.63059997559999, YOW, Ottawa, 45.3224983215332, -75.66919708251953, 0, 09:37, 10:22, 145, 
CA2770, ZTM-YTS, 1088, ZTM, Shamattawa, 55.8656005859375, -92.0813980102539, YTS, Timmins, 48.569698333699996, -81.376701355, 3, 22:00, 23:49, 81, 
CA682, YOJ-YNE, 1294, YOJ, High Level, 58.62139892578125, -117.16500091552734, YNE, Norway House, 53.95830154418945, -97.84420013427734, 2, 07:55, 10:16, 81, 
CA243, YEG-YYZ, 2689, YEG, Edmonton, 53.309700012200004, -113.580001831, YYZ, Toronto, 43.6772003174, -79.63059997559999, 0, 10:25, 14:31, 232, 
CA3316, YQS-ZFN, 3688, YQS, St Thomas, 42.77000045776367, -81.11080169677734, ZFN, Tulita, 64.909697, -125.572998, 4, 13:07, 19:14, 81, 
CA2195, ZFM-KES, 2327, ZFM, Fort Mcpherson, 67.40750122070312, -134.86099243164062, KES, Kelsey, 56.0374984741, -96.50969696039999, 2, 23:52, 03:37, 145, 
CA2016, YYZ-YQB, 731, YYZ, Toronto, 43.6772003174, -79.63059997559999, YQB, Quebec, 46.7911, -71.393303, 0, 09:57, 11:17, 81, 
CA1543, YVR-YYC, 686, YVR, Vancouver, 49.193901062, -123.183998108, YYC, Calgary, 51.113899231, -114.019996643, 0, 07:37, 08:43, 232, 
CA405, YHU-YQI, 609, YHU, Montreal, 45.5175018311, -73.4169006348, YQI, Yarmouth, 43.826900482177734, -66.08809661865234, 7, 18:07, 19:07, 145, 
CA3090, YEM-YNA, 1563, YEM, Manitowaning, 45.84280014038086, -81.85810089111328, YNA, Natashquan, 50.189998626708984, -61.78919982910156, 6, 11:12, 13:47, 145, 
CA2898, XSI-YDF, 2854, XSI, South Indian Lake, 56.7928009033, -98.9072036743, YDF, Deer Lake, 49.21080017089844, -57.39139938354492, 7, 21:19, 02:12, 145, 
CA889, YQA-YVR, 3308, YQA, Muskoka, 44.974700927734375, -79.30329895019531, YVR, Vancouver, 49.193901062, -123.183998108, 5, 16:57, 22:21, 145, 
CA2886, XLB-YPN, 2566, XLB, Lac Brochet, 58.6175003052, -101.46900177, YPN, Port Menier, 49.83639907836914, -64.2885971069336, 2, 09:44, 14:00, 232, 
CA2402, YFH-YIV, 521, YFH, Fort Hope, 51.5619010925293, -87.90779876708984, YIV, Island Lake, 53.857200622558594, -94.65360260009766, 1, 06:27, 07:16, 81, 
CA1796, YYC-YQB, 3105, YYC, Calgary, 51.113899231, -114.019996643, YQB, Quebec, 46.7911, -71.393303, 0, 07:48, 13:17, 110, 
CA3217, YAH-YBX, 1140, YAH, La Grande-4, 53.754699707, -73.6753005981, YBX, Lourdes-De-Blanc-Sablon, 51.443599700899995, -57.185298919699996, 6, 12:01, 13:56, 110, 
CA494, YHZ-YYZ, 1288, YHZ, Halifax, 44.8807983398, -63.5085983276, YYZ, Toronto, 43.6772003174, -79.63059997559999, 0, 06:09, 08:14, 81, 
CA2627, YPO-ZFN, 2437, YPO, Peawanuck, 54.98809814453125, -85.44329833984375, ZFN, Tulita, 64.909697, -125.572998, 3, 13:32, 17:16, 110, 
CA3411, WPC-YQH, 1506, WPC, Pincher Creek, 49.520599365200006, -113.997001648, YQH, Watson Lake, 60.11640167236328, -128.82200622558594, 2, 21:45, 00:05, 145, 
CA2943, ZNA-YYC, 738, ZNA, Nanaimo, 49.1833000183, -123.949996948, YYC, Calgary, 51.113899231, -114.019996643, 4, 19:32, 20:43, 81, 
CA1870, YYC-YTQ, 2882, YYC, Calgary, 51.113899231, -114.019996643, YTQ, Tasiujaq, 58.66780090332031, -69.95580291748047, 3, 12:25, 16:54, 145, 
CA897, YQB-YDQ, 3458, YQB, Quebec, 46.7911, -71.393303, YDQ, Dawson Creek, 55.7422981262207, -120.18299865722656, 4, 07:14, 12:42, 110, 
CA1430, YVM-YYY, 2119, YVM, Broughton Island, 67.5457992554, -64.03140258789999, YYY, Mont Joli, 48.60860061645508, -68.20809936523438, 4, 22:56, 02:43, 110, 
CA273, YEK-YVQ, 1685, YEK, Eskimo Point, 61.0942001343, -94.07080078119999, YVQ, Norman Wells, 65.28160095214844, -126.7979965209961, 6, 10:33, 13:10, 145, 
CA3425, ZUC-YZR, 1016, ZUC, Ignace, 49.4296989440918, -91.7177963256836, YZR, Sarnia, 42.9994010925293, -82.30889892578125, 4, 19:58, 21:41, 145, 
CA816, YOW-YZZ, 3156, YOW, Ottawa, 45.3224983215332, -75.66919708251953, YZZ, Trail, 49.0555992126, -117.60900116, 2, 22:55, 04:45, 145, 
CA242, YEG-YYZ, 2689, YEG, Edmonton, 53.309700012200004, -113.580001831, YYZ, Toronto, 43.6772003174, -79.63059997559999, 0, 09:38, 14:12, 110, 
CA155, YEG-YHZ, 3683, YEG, Edmonton, 53.309700012200004, -113.580001831, YHZ, Halifax, 44.8807983398, -63.5085983276, 0, 09:37, 15:33, 232, 
CA3160, YCM-YYC, 2749, YCM, Saint Catherines, 43.19169998168945, -79.17169952392578, YYC, Calgary, 51.113899231, -114.019996643, 7, 21:35, 02:32, 110, 
CA1258, YTS-YRO, 555, YTS, Timmins, 48.569698333699996, -81.376701355, YRO, Ottawa, 45.4603004456, -75.64610290530001, 5, 15:22, 16:19, 145, 
CA2046, YYZ-YVR, 3346, YYZ, Toronto, 43.6772003174, -79.63059997559999, YVR, Vancouver, 49.193901062, -123.183998108, 0, 09:33, 15:33, 232, 
CA34, YBG-ZMT, 4173, YBG, Bagotville, 48.33060073852539, -70.99639892578125, ZMT, Masset, 54.02750015258789, -132.125, 3, 20:07, 03:02, 145, 
CA136, YDQ-YWM, 4056, YDQ, Dawson Creek, 55.7422981262207, -120.18299865722656, YWM, Williams Harbour, 52.566898345947266, -55.784698486328125, 7, 13:19, 20:23, 110, 
CA3133, YCN-YHZ, 1404, YCN, Cochrane, 49.10559844970703, -81.01360321044922, YHZ, Halifax, 44.8807983398, -63.5085983276, 2, 23:43, 02:17, 232, 
CA967, YQB-YUL, 233, YQB, Quebec, 46.7911, -71.393303, YUL, Montreal, 45.4706001282, -73.7407989502, 0, 07:15, 08:00, 110, 
CA1454, YVQ-YLC, 2686, YVQ, Norman Wells, 65.28160095214844, -126.7979965209961, YLC, Kimmirut, 62.8499984741, -69.88330078119999, 2, 17:25, 22:03, 81, 
CA329, YFO-YSU, 2787, YFO, Flin Flon, 54.6781005859375, -101.68199920654297, YSU, Summerside, 46.44060134887695, -63.83359909057617, 6, 18:03, 22:42, 232, 
CA2096, YYZ-YAH, 1202, YYZ, Toronto, 43.6772003174, -79.63059997559999, YAH, La Grande-4, 53.754699707, -73.6753005981, 3, 17:30, 19:25, 110, 
CA2157, YZU-YVR, 749, YZU, Whitecourt, 54.14390182495117, -115.78700256347656, YVR, Vancouver, 49.193901062, -123.183998108, 6, 22:47, 00:02, 81, 
CA2413, YGB-YUT, 2848, YGB, Texada, 49.69419860839844, -124.51799774169922, YUT, Repulse Bay, 66.5214004517, -86.22470092770001, 5, 15:46, 20:07, 145, 
CA47, YBR-YVV, 1527, YBR, Brandon, 49.91, -99.951897, YVV, Wiarton, 44.7458, -81.107201, 6, 12:42, 15:07, 145, 
CA2470, YQC-YQQ, 3586, YQC, Quaqtaq, 61.0463981628418, -69.6177978515625, YQQ, Comox, 49.71080017089844, -124.88700103759766, 4, 14:34, 21:10, 81, 
CA133, YDQ-YUL, 3397, YDQ, Dawson Creek, 55.7422981262207, -120.18299865722656, YUL, Montreal, 45.4706001282, -73.7407989502, 4, 09:31, 15:41, 81, 
CA3272, YHT-YCN, 3701, YHT, Haines Junction, 60.78919982910156, -137.54600524902344, YCN, Cochrane, 49.10559844970703, -81.01360321044922, 2, 18:34, 00:56, 145, 
CA2932, YRS-YQG, 1534, YRS, Red Sucker Lake, 54.167198181152344, -93.55719757080078, YQG, Windsor, 42.27560043334961, -82.95559692382812, 4, 23:26, 02:15, 110, 
CA2365, YAT-YXL, 725, YAT, Attawapiskat, 52.9275016784668, -82.43190002441406, YXL, Sioux Lookout, 50.11389923095703, -91.9052963256836, 1, 05:24, 06:32, 145, 
CA289, YEU-YMX, 3845, YEU, Eureka, 79.9946975708, -85.814201355, YMX, Montreal, 45.679501, -74.038696, 4, 12:05, 18:14, 110, 
CA1053, YQB-XRR, 4109, YQB, Quebec, 46.7911, -71.393303, XRR, Ross River, 61.9706001282, -132.42300415, 4, 18:07, 00:26, 81, 
